1.068|0.6096|0.6096|0.3963|0.3963|0.1830|0.1830|0.1830|0.1830|0.3234|0.3234|0.4638|0.4638|0.3239|0.3239|0.1840|0.1840|0.1713|0.1713|0.1645|0.1645|0.2095|0.2095|0.3970|0.3970|0.3764|0.3764|0.6114|0.6114|1.0066|1.0066|0.4257|0.4257|0.4332|0.4332|0.6268|0.6268|0.3979|0.3979|0.3288|0.3288|0.3655|0.3655|0.4528|0.4528|0.7467|0.7467|0.6809|0.6809|0.4556|0.4556|0.5781|0.5781|0.7664|0.7664|0.4562|0.4562|0.1904|0.1904|0.0292|0.0292
1.091|1.0680|1.0680|0.5982|0.5982|0.1283|0.1283|0.1283|0.1283|0.1587|0.1587|0.1891|0.1891|0.2369|0.2369|0.2847|0.2847|0.2564|0.2564|0.2007|0.2007|0.1533|0.1533|0.2659|0.2659|0.3856|0.3856|0.6457|0.6457|0.6795|0.6795|0.5028|0.5028|0.2351|0.2351|0.3411|0.3411|0.4751|0.4751|0.4410|0.4410|0.2270|0.2270|0.4062|0.4062|0.6086|0.6086|0.5966|0.5966|0.4505|0.4505|0.5506|0.5506|0.5757|0.5757|0.5262|0.5262|0.1955|0.1955|0.0125|0.0125
1.115|0.3489|0.3489|0.3931|0.3931|0.4373|0.4373|0.4373|0.4373|0.4457|0.4457|0.4541|0.4541|0.2758|0.2758|0.0974|0.0974|0.2282|0.2282|0.2385|0.2385|0.1488|0.1488|0.2146|0.2146|0.1733|0.1733|0.4222|0.4222|0.7292|0.7292|0.3591|0.3591|0.3912|0.3912|0.4833|0.4833|0.4868|0.4868|0.4540|0.4540|0.3572|0.3572|0.3950|0.3950|0.4969|0.4969|0.6152|0.6152|0.4439|0.4439|0.4573|0.4573|0.5928|0.5928|0.6740|0.6740|0.2789|0.2789|0.0183|0.0183
1.138|0.0889|0.0889|0.1920|0.1920|0.2951|0.2951|0.2951|0.2951|0.3213|0.3213|0.3476|0.3476|0.2804|0.2804|0.2131|0.2131|0.2054|0.2054|0.1656|0.1656|0.1651|0.1651|0.1532|0.1532|0.1927|0.1927|0.3774|0.3774|0.7258|0.7258|0.5233|0.5233|0.5606|0.5606|0.5362|0.5362|0.4546|0.4546|0.5867|0.5867|0.3781|0.3781|0.4998|0.4998|0.5032|0.5032|0.5417|0.5417|0.3740|0.3740|0.4101|0.4101|0.6537|0.6537|0.6729|0.6729|0.2659|0.2659|0.0069|0.0069
1.161|0.4510|0.4510|0.3892|0.3892|0.3275|0.3275|0.3275|0.3275|0.2410|0.2410|0.1546|0.1546|0.1527|0.1527|0.1508|0.1508|0.1545|0.1545|0.1403|0.1403|0.1388|0.1388|0.1998|0.1998|0.1673|0.1673|0.4212|0.4212|0.6846|0.6846|0.4895|0.4895|0.3525|0.3525|0.3427|0.3427|0.3561|0.3561|0.4107|0.4107|0.2382|0.2382|0.5074|0.5074|0.5402|0.5402|0.4811|0.4811|0.3760|0.3760|0.4611|0.4611|0.4969|0.4969|0.3428|0.3428|0.1598|0.1598|0.0070|0.0070
1.184|0.0905|0.0905|0.3212|0.3212|0.5519|0.5519|0.5519|0.5519|0.4187|0.4187|0.2856|0.2856|0.2413|0.2413|0.1969|0.1969|0.1856|0.1856|0.1679|0.1679|0.1065|0.1065|0.1758|0.1758|0.2119|0.2119|0.3320|0.3320|0.4795|0.4795|0.1883|0.1883|0.2343|0.2343|0.2893|0.2893|0.3826|0.3826|0.2887|0.2887|0.1954|0.1954|0.3629|0.3629|0.4010|0.4010|0.5009|0.5009|0.3070|0.3070|0.3201|0.3201|0.4117|0.4117|0.3947|0.3947|0.1854|0.1854|0.0133|0.0133
1.207|0.8988|0.8988|1.0476|1.0476|1.1965|1.1965|1.1965|1.1965|1.2791|1.2791|1.3616|1.3616|2.0076|2.0076|2.6536|2.6536|2.5322|2.5322|1.8919|1.8919|1.0214|1.0214|0.9833|0.9833|0.7220|0.7220|1.0513|1.0513|0.7661|0.7661|0.8584|0.8584|0.6565|0.6565|0.8857|0.8857|0.8478|0.8478|0.3977|0.3977|0.3040|0.3040|0.4519|0.4519|0.5485|0.5485|0.5605|0.5605|0.4022|0.4022|0.4618|0.4618|0.5574|0.5574|0.8289|0.8289|0.3053|0.3053|0.0541|0.0541
1.231|3.5036|3.5036|5.6689|5.6689|7.8341|7.8341|7.8341|7.8341|15.2795|15.2795|22.7248|22.7248|16.0919|16.0919|9.4590|9.4590|8.6846|8.6846|7.7931|7.7931|3.4601|3.4601|1.2270|1.2270|1.8755|1.8755|0.6339|0.6339|1.7955|1.7955|2.7899|2.7899|2.4770|2.4770|2.9779|2.9779|3.8882|3.8882|2.1499|2.1499|1.8425|1.8425|1.7334|1.7334|1.4811|1.4811|1.3788|1.3788|1.0455|1.0455|0.9222|0.9222|1.1794|1.1794|1.2623|1.2623|0.5100|0.5100|0.0611|0.0611
1.254|8.3481|8.3481|10.4340|10.4340|12.5200|12.5200|12.5200|12.5200|13.0317|13.0317|13.5434|13.5434|12.3477|12.3477|11.1519|11.1519|12.1971|12.1971|11.6653|11.6653|6.4222|6.4222|5.2037|5.2037|1.7340|1.7340|0.7280|0.7280|1.5317|1.5317|2.8566|2.8566|3.1696|3.1696|2.5746|2.5746|1.1763|1.1763|1.7723|1.7723|1.5142|1.5142|1.0707|1.0707|0.7570|0.7570|0.4961|0.4961|0.4519|0.4519|0.4781|0.4781|0.7413|0.7413|0.9799|0.9799|0.3608|0.3608|0.0159|0.0159
1.277|2.6348|2.6348|2.4034|2.4034|2.1719|2.1719|2.1719|2.1719|7.1170|7.1170|12.0621|12.0621|7.4077|7.4077|2.7532|2.7532|3.6538|3.6538|6.3295|6.3295|4.8864|4.8864|3.9812|3.9812|1.5796|1.5796|2.2020|2.2020|1.5883|1.5883|1.1349|1.1349|3.1661|3.1661|2.8691|2.8691|1.5034|1.5034|1.0259|1.0259|1.3368|1.3368|0.6709|0.6709|0.3887|0.3887|0.2245|0.2245|0.1774|0.1774|0.1430|0.1430|0.2245|0.2245|0.3624|0.3624|0.1437|0.1437|0.0113|0.0113
1.300|0.5733|0.5733|3.0107|3.0107|5.4480|5.4480|5.4480|5.4480|4.4962|4.4962|3.5444|3.5444|5.2196|5.2196|6.8948|6.8948|5.4868|5.4868|5.3934|5.3934|3.6584|3.6584|1.4193|1.4193|0.9226|0.9226|0.6106|0.6106|1.3188|1.3188|1.6575|1.6575|4.6928|4.6928|4.7488|4.7488|0.8671|0.8671|0.7273|0.7273|0.8494|0.8494|0.4438|0.4438|0.2469|0.2469|0.1809|0.1809|0.1009|0.1009|0.0587|0.0587|0.0965|0.0965|0.0828|0.0828|0.0374|0.0374|0.0070|0.0070
1.324|1.0540|1.0540|1.9034|1.9034|2.7529|2.7529|2.7529|2.7529|3.1528|3.1528|3.5528|3.5528|3.8307|3.8307|4.1086|4.1086|3.9713|3.9713|5.8022|5.8022|4.4755|4.4755|2.7692|2.7692|1.3373|1.3373|1.6147|1.6147|1.5108|1.5108|1.8744|1.8744|4.5248|4.5248|4.0716|4.0716|0.6917|0.6917|0.4307|0.4307|0.7638|0.7638|0.3213|0.3213|0.1483|0.1483|0.0977|0.0977|0.0661|0.0661|0.0246|0.0246|0.0799|0.0799|0.0336|0.0336|0.0081|0.0081|0.0028|0.0028
1.347|0.9383|0.9383|0.7078|0.7078|0.4772|0.4772|0.4772|0.4772|1.2444|1.2444|2.0116|2.0116|3.0169|3.0169|4.0221|4.0221|4.0901|4.0901|6.5649|6.5649|5.2532|5.2532|3.9137|3.9137|1.2175|1.2175|0.7051|0.7051|1.5162|1.5162|1.4849|1.4849|4.5669|4.5669|3.5669|3.5669|0.4392|0.4392|0.4119|0.4119|0.3293|0.3293|0.1982|0.1982|0.0645|0.0645|0.0359|0.0359|0.0504|0.0504|0.0232|0.0232|0.0581|0.0581|0.0249|0.0249|0.0080|0.0080|0.0064|0.0064
1.370|1.2502|1.2502|1.5438|1.5438|1.8373|1.8373|1.8373|1.8373|2.3361|2.3361|2.8349|2.8349|3.3789|3.3789|3.9230|3.9230|3.4921|3.4921|4.0873|4.0873|4.3368|4.3368|2.5057|2.5057|1.0518|1.0518|0.7552|0.7552|1.2559|1.2559|0.6785|0.6785|0.9478|0.9478|0.7512|0.7512|0.3199|0.3199|0.1935|0.1935|0.1763|0.1763|0.1784|0.1784|0.0817|0.0817|0.0689|0.0689|0.0564|0.0564|0.0364|0.0364|0.0606|0.0606|0.0280|0.0280|0.0209|0.0209|0.0193|0.0193
1.393|0.8914|0.8914|1.0351|1.0351|1.1788|1.1788|1.1788|1.1788|1.7643|1.7643|2.3498|2.3498|2.9410|2.9410|3.5322|3.5322|2.1487|2.1487|1.9006|1.9006|2.5037|2.5037|2.0272|2.0272|0.8731|0.8731|0.7359|0.7359|0.7930|0.7930|0.6937|0.6937|0.3950|0.3950|0.2873|0.2873|0.2168|0.2168|0.1824|0.1824|0.2097|0.2097|0.1715|0.1715|0.0671|0.0671|0.0556|0.0556|0.0437|0.0437|0.0252|0.0252|0.0453|0.0453|0.0245|0.0245|0.0151|0.0151|0.0135|0.0135
1.416|0.0521|0.0521|0.5697|0.5697|1.0873|1.0873|1.0873|1.0873|1.2901|1.2901|1.4930|1.4930|1.1047|1.1047|0.7164|0.7164|0.9927|0.9927|1.0981|1.0981|1.2095|1.2095|1.0523|1.0523|0.3194|0.3194|0.4579|0.4579|0.4880|0.4880|0.3127|0.3127|0.3280|0.3280|0.2027|0.2027|0.1956|0.1956|0.1807|0.1807|0.1737|0.1737|0.1936|0.1936|0.0548|0.0548|0.0311|0.0311|0.0340|0.0340|0.0163|0.0163|0.0429|0.0429|0.0170|0.0170|0.0033|0.0033|0.0021|0.0021
1.440|0.5028|0.5028|0.5706|0.5706|0.6385|0.6385|0.6385|0.6385|1.1250|1.1250|1.6116|1.6116|0.9536|0.9536|0.2956|0.2956|0.2978|0.2978|0.2568|0.2568|0.6446|0.6446|0.8149|0.8149|0.1351|0.1351|0.2227|0.2227|0.4428|0.4428|0.3359|0.3359|0.3731|0.3731|0.2173|0.2173|0.1549|0.1549|0.1247|0.1247|0.2012|0.2012|0.2111|0.2111|0.0546|0.0546|0.0427|0.0427|0.0367|0.0367|0.0120|0.0120|0.0313|0.0313|0.0162|0.0162|0.0041|0.0041|0.0024|0.0024
1.463|0.5805|0.5805|0.6230|0.6230|0.6654|0.6654|0.6654|0.6654|0.7870|0.7870|0.9086|0.9086|0.6485|0.6485|0.3883|0.3883|0.2256|0.2256|0.1022|0.1022|0.6670|0.6670|1.0190|1.0190|0.1942|0.1942|0.2956|0.2956|0.3485|0.3485|0.3765|0.3765|0.2839|0.2839|0.2895|0.2895|0.2767|0.2767|0.1504|0.1504|0.2308|0.2308|0.1706|0.1706|0.0978|0.0978|0.0702|0.0702|0.0556|0.0556|0.0206|0.0206|0.0455|0.0455|0.0429|0.0429|0.0427|0.0427|0.0017|0.0017
1.486|0.9330|0.9330|0.6856|0.6856|0.4382|0.4382|0.4382|0.4382|0.3822|0.3822|0.3262|0.3262|0.2419|0.2419|0.1575|0.1575|0.1300|0.1300|0.0974|0.0974|0.6564|0.6564|0.9677|0.9677|0.1730|0.1730|0.2460|0.2460|0.2071|0.2071|0.1759|0.1759|0.1642|0.1642|0.1466|0.1466|0.2025|0.2025|0.1440|0.1440|0.1874|0.1874|0.1320|0.1320|0.0464|0.0464|0.0336|0.0336|0.0375|0.0375|0.0106|0.0106|0.0374|0.0374|0.0140|0.0140|0.0029|0.0029|0.0012|0.0012
1.509|0.5616|0.5616|2.3828|2.3828|4.2041|4.2041|4.2041|4.2041|10.0518|10.0518|15.8994|15.8994|19.5128|19.5128|23.1261|23.1261|19.0076|19.0076|9.3726|9.3726|3.7769|3.7769|4.6861|4.6861|2.3701|2.3701|1.0930|1.0930|1.5552|1.5552|3.4022|3.4022|2.2890|2.2890|2.6135|2.6135|1.5174|1.5174|1.4551|1.4551|1.0576|1.0576|0.8763|0.8763|0.4561|0.4561|0.3388|0.3388|0.3286|0.3286|0.3544|0.3544|0.4669|0.4669|0.5638|0.5638|0.2099|0.2099|0.0328|0.0328
1.533|2.1276|2.1276|6.4918|6.4918|10.8561|10.8561|10.8561|10.8561|16.6599|16.6599|22.4638|22.4638|16.5012|16.5012|10.5386|10.5386|8.3821|8.3821|5.4345|5.4345|3.4983|3.4983|2.4921|2.4921|2.1326|2.1326|2.5212|2.5212|2.7041|2.7041|3.4003|3.4003|3.0659|3.0659|2.7258|2.7258|1.0944|1.0944|1.0384|1.0384|1.3164|1.3164|0.7965|0.7965|0.7193|0.7193|0.5516|0.5516|0.4591|0.4591|0.6836|0.6836|1.1170|1.1170|1.1567|1.1567|0.4942|0.4942|0.0486|0.0486
1.556|3.9770|3.9770|3.3887|3.3887|2.8003|2.8003|2.8003|2.8003|9.7161|9.7161|16.6318|16.6318|10.3735|10.3735|4.1151|4.1151|4.2670|4.2670|6.0203|6.0203|4.6110|4.6110|3.6118|3.6118|1.2047|1.2047|1.4560|1.4560|1.8521|1.8521|3.6715|3.6715|4.1066|4.1066|4.5573|4.5573|0.8807|0.8807|0.7211|0.7211|0.9812|0.9812|0.5932|0.5932|0.3720|0.3720|0.2272|0.2272|0.2458|0.2458|0.2591|0.2591|0.4772|0.4772|0.6367|0.6367|0.2540|0.2540|0.0266|0.0266
1.579|0.7825|0.7825|3.2739|3.2739|5.7653|5.7653|5.7653|5.7653|6.4636|6.4636|7.1620|7.1620|6.0873|6.0873|5.0126|5.0126|3.7280|3.7280|4.8326|4.8326|4.1825|4.1825|3.0790|3.0790|0.9028|0.9028|1.0386|1.0386|1.6452|1.6452|2.1833|2.1833|4.4561|4.4561|4.9512|4.9512|1.4523|1.4523|0.6939|0.6939|1.0927|1.0927|0.5895|0.5895|0.3487|0.3487|0.2324|0.2324|0.1361|0.1361|0.1063|0.1063|0.1375|0.1375|0.1776|0.1776|0.0753|0.0753|0.0216|0.0216
1.602|3.2628|3.2628|3.5681|3.5681|3.8735|3.8735|3.8735|3.8735|2.8670|2.8670|1.8606|1.8606|3.4572|3.4572|5.0538|5.0538|3.5882|3.5882|3.5849|3.5849|3.1530|3.1530|1.5391|1.5391|0.6086|0.6086|0.5867|0.5867|1.3745|1.3745|1.5588|1.5588|2.9715|2.9715|3.4386|3.4386|1.2080|1.2080|0.6950|0.6950|0.5240|0.5240|0.4119|0.4119|0.3044|0.3044|0.2099|0.2099|0.0752|0.0752|0.0385|0.0385|0.0833|0.0833|0.0613|0.0613|0.0281|0.0281|0.0264|0.0264
1.625|0.7544|0.7544|1.3989|1.3989|2.0434|2.0434|2.0434|2.0434|2.9017|2.9017|3.7600|3.7600|4.1784|4.1784|4.5969|4.5969|3.4915|3.4915|3.9067|3.9067|2.9290|2.9290|1.3462|1.3462|0.6448|0.6448|0.3215|0.3215|0.9980|0.9980|1.2535|1.2535|2.1657|2.1657|2.4286|2.4286|0.7222|0.7222|0.4585|0.4585|0.2927|0.2927|0.2987|0.2987|0.1978|0.1978|0.1176|0.1176|0.0520|0.0520|0.0257|0.0257|0.0460|0.0460|0.0308|0.0308|0.0167|0.0167|0.0147|0.0147
1.649|0.1534|0.1534|0.5289|0.5289|0.9044|0.9044|0.9044|0.9044|2.8251|2.8251|4.7459|4.7459|3.4077|3.4077|2.0696|2.0696|2.7756|2.7756|5.3759|5.3759|3.3457|3.3457|1.0168|1.0168|0.4590|0.4590|0.6446|0.6446|0.4761|0.4761|1.3676|1.3676|0.8157|0.8157|0.6099|0.6099|0.5143|0.5143|0.1276|0.1276|0.1993|0.1993|0.1555|0.1555|0.0533|0.0533|0.0369|0.0369|0.0339|0.0339|0.0176|0.0176|0.0448|0.0448|0.0298|0.0298|0.0088|0.0088|0.0074|0.0074
1.672|0.5554|0.5554|0.8522|0.8522|1.1491|1.1491|1.1491|1.1491|2.9346|2.9346|4.7201|4.7201|3.5252|3.5252|2.3302|2.3302|1.6981|1.6981|2.5700|2.5700|2.5059|2.5059|1.1546|1.1546|0.4524|0.4524|0.4788|0.4788|0.5244|0.5244|0.8433|0.8433|0.7081|0.7081|0.2805|0.2805|0.3102|0.3102|0.1547|0.1547|0.2220|0.2220|0.1785|0.1785|0.0708|0.0708|0.0340|0.0340|0.0400|0.0400|0.0218|0.0218|0.0355|0.0355|0.0257|0.0257|0.0129|0.0129|0.0119|0.0119
1.695|1.1793|1.1793|0.6786|0.6786|0.1778|0.1778|0.1778|0.1778|1.1405|1.1405|2.1032|2.1032|1.6433|1.6433|1.1833|1.1833|0.8036|0.8036|0.9111|0.9111|0.8065|0.8065|0.1436|0.1436|0.1203|0.1203|0.3586|0.3586|0.5121|0.5121|0.3775|0.3775|0.3270|0.3270|0.2104|0.2104|0.1856|0.1856|0.1371|0.1371|0.2073|0.2073|0.1512|0.1512|0.0411|0.0411|0.0323|0.0323|0.0319|0.0319|0.0114|0.0114|0.0248|0.0248|0.0197|0.0197|0.0030|0.0030|0.0015|0.0015
1.718|0.8215|0.8215|0.5138|0.5138|0.2062|0.2062|0.2062|0.2062|0.8950|0.8950|1.5838|1.5838|0.8854|0.8854|0.1870|0.1870|0.1231|0.1231|0.0667|0.0667|0.2054|0.2054|0.1708|0.1708|0.1095|0.1095|0.3347|0.3347|0.4758|0.4758|0.3715|0.3715|0.2108|0.2108|0.3100|0.3100|0.2889|0.2889|0.1184|0.1184|0.2351|0.2351|0.1419|0.1419|0.0564|0.0564|0.0284|0.0284|0.0368|0.0368|0.0102|0.0102|0.0243|0.0243|0.0141|0.0141|0.0031|0.0031|0.0017|0.0017
1.741|0.2968|0.2968|0.3298|0.3298|0.3628|0.3628|0.3628|0.3628|1.2222|1.2222|2.0816|2.0816|1.0620|1.0620|0.0424|0.0424|0.0924|0.0924|0.1541|0.1541|0.2130|0.2130|0.1962|0.1962|0.0915|0.0915|0.1761|0.1761|0.3411|0.3411|0.3277|0.3277|0.2722|0.2722|0.3320|0.3320|0.2333|0.2333|0.1834|0.1834|0.2653|0.2653|0.1183|0.1183|0.0495|0.0495|0.0347|0.0347|0.0386|0.0386|0.0105|0.0105|0.0344|0.0344|0.0160|0.0160|0.0047|0.0047|0.0031|0.0031
1.765|0.2865|0.2865|0.2688|0.2688|0.2511|0.2511|0.2511|0.2511|0.5127|0.5127|0.7743|0.7743|0.4651|0.4651|0.1559|0.1559|0.2681|0.2681|0.2647|0.2647|0.1857|0.1857|0.1685|0.1685|0.0485|0.0485|0.0962|0.0962|0.2680|0.2680|0.2475|0.2475|0.2114|0.2114|0.2553|0.2553|0.2139|0.2139|0.1081|0.1081|0.3196|0.3196|0.1242|0.1242|0.0610|0.0610|0.0345|0.0345|0.0304|0.0304|0.0141|0.0141|0.0444|0.0444|0.0164|0.0164|0.0047|0.0047|0.0030|0.0030
1.788|0.1165|0.1165|0.2123|0.2123|0.3081|0.3081|0.3081|0.3081|0.2963|0.2963|0.2845|0.2845|0.3727|0.3727|0.4610|0.4610|0.3422|0.3422|0.1951|0.1951|0.2877|0.2877|0.2301|0.2301|0.0741|0.0741|0.1111|0.1111|0.3889|0.3889|0.5743|0.5743|0.2419|0.2419|0.2217|0.2217|0.2498|0.2498|0.1303|0.1303|0.2938|0.2938|0.1251|0.1251|0.0531|0.0531|0.0320|0.0320|0.0427|0.0427|0.0139|0.0139|0.0302|0.0302|0.0131|0.0131|0.0048|0.0048|0.0039|0.0039
1.811|7.3078|7.3078|7.8949|7.8949|8.4819|8.4819|8.4819|8.4819|11.7301|11.7301|14.9783|14.9783|16.7751|16.7751|18.5720|18.5720|16.8019|16.8019|10.4616|10.4616|4.5369|4.5369|3.4795|3.4795|1.4999|1.4999|1.4876|1.4876|2.2537|2.2537|2.9917|2.9917|2.1746|2.1746|3.6672|3.6672|3.7294|3.7294|2.0796|2.0796|1.4705|1.4705|1.5321|1.5321|1.2053|1.2053|1.0862|1.0862|0.7111|0.7111|0.7739|0.7739|0.7301|0.7301|0.3888|0.3888|0.2593|0.2593|0.0839|0.0839
1.834|13.6757|13.6757|18.3793|18.3793|23.0829|23.0829|23.0829|23.0829|14.4213|14.4213|5.7596|5.7596|6.3947|6.3947|7.0297|7.0297|8.8992|8.8992|11.4576|11.4576|6.2971|6.2971|2.2719|2.2719|2.2311|2.2311|2.0295|2.0295|3.3513|3.3513|3.3961|3.3961|1.6328|1.6328|3.3362|3.3362|3.0799|3.0799|1.5926|1.5926|1.9091|1.9091|1.3826|1.3826|1.2585|1.2585|0.8195|0.8195|0.6810|0.6810|0.9391|0.9391|1.2152|1.2152|1.3632|1.3632|0.5748|0.5748|0.1600|0.1600
1.858|7.9794|7.9794|9.6493|9.6493|11.3193|11.3193|11.3193|11.3193|15.3957|15.3957|19.4722|19.4722|16.6789|16.6789|13.8856|13.8856|7.7764|7.7764|3.7203|3.7203|5.0346|5.0346|4.8316|4.8316|0.9657|0.9657|1.4367|1.4367|3.3901|3.3901|3.5129|3.5129|2.0483|2.0483|2.2721|2.2721|1.6338|1.6338|0.9828|0.9828|1.0336|1.0336|0.6561|0.6561|0.4509|0.4509|0.3704|0.3704|0.3155|0.3155|0.5449|0.5449|0.6497|0.6497|0.9137|0.9137|0.3590|0.3590|0.0686|0.0686
1.881|0.3447|0.3447|2.8786|2.8786|5.4124|5.4124|5.4124|5.4124|7.7144|7.7144|10.0164|10.0164|7.6082|7.6082|5.2000|5.2000|3.5146|3.5146|4.1675|4.1675|3.6355|3.6355|2.2058|2.2058|0.8992|0.8992|0.7556|0.7556|0.8736|0.8736|2.9696|2.9696|2.2578|2.2578|2.2369|2.2369|1.1809|1.1809|0.9060|0.9060|0.6237|0.6237|0.5126|0.5126|0.3124|0.3124|0.1899|0.1899|0.1459|0.1459|0.1741|0.1741|0.2351|0.2351|0.3245|0.3245|0.1508|0.1508|0.0098|0.0098
1.904|0.0218|0.0218|1.4931|1.4931|2.9644|2.9644|2.9644|2.9644|3.6064|3.6064|4.2483|4.2483|4.9184|4.9184|5.5884|5.5884|4.2434|4.2434|5.0664|5.0664|3.7674|3.7674|1.9483|1.9483|0.6653|0.6653|0.6208|0.6208|1.0686|1.0686|2.7122|2.7122|1.6931|1.6931|1.2475|1.2475|0.7366|0.7366|0.5478|0.5478|0.7343|0.7343|0.4397|0.4397|0.1878|0.1878|0.0961|0.0961|0.0719|0.0719|0.0485|0.0485|0.1041|0.1041|0.0878|0.0878|0.0280|0.0280|0.0034|0.0034
1.927|1.4934|1.4934|1.5284|1.5284|1.5633|1.5633|1.5633|1.5633|2.4655|2.4655|3.3676|3.3676|3.5866|3.5866|3.8056|3.8056|3.6407|3.6407|5.1918|5.1918|3.6872|3.6872|2.1640|2.1640|0.6325|0.6325|0.5005|0.5005|0.9972|0.9972|1.5941|1.5941|1.3193|1.3193|0.5015|0.5015|0.6783|0.6783|0.2974|0.2974|0.4760|0.4760|0.2701|0.2701|0.0900|0.0900|0.0630|0.0630|0.0569|0.0569|0.0206|0.0206|0.0705|0.0705|0.0302|0.0302|0.0068|0.0068|0.0039|0.0039
1.950|1.2959|1.2959|1.2009|1.2009|1.1058|1.1058|1.1058|1.1058|1.7563|1.7563|2.4067|2.4067|2.5533|2.5533|2.6998|2.6998|2.3287|2.3287|3.6812|3.6812|3.0390|3.0390|1.5145|1.5145|0.8271|0.8271|0.6489|0.6489|0.6641|0.6641|0.7450|0.7450|0.6403|0.6403|0.3367|0.3367|0.4125|0.4125|0.1828|0.1828|0.1315|0.1315|0.1732|0.1732|0.0642|0.0642|0.0500|0.0500|0.0406|0.0406|0.0263|0.0263|0.0517|0.0517|0.0340|0.0340|0.0180|0.0180|0.0164|0.0164
1.974|0.8181|0.8181|0.7012|0.7012|0.5843|0.5843|0.5843|0.5843|1.3076|1.3076|2.0310|2.0310|2.5154|2.5154|2.9999|2.9999|1.7993|1.7993|1.0766|1.0766|1.5007|1.5007|1.1093|1.1093|0.4309|0.4309|0.3198|0.3198|0.2875|0.2875|0.2431|0.2431|0.2831|0.2831|0.2821|0.2821|0.2407|0.2407|0.1539|0.1539|0.2157|0.2157|0.1425|0.1425|0.0551|0.0551|0.0441|0.0441|0.0302|0.0302|0.0184|0.0184|0.0344|0.0344|0.0212|0.0212|0.0089|0.0089|0.0076|0.0076
1.997|0.2107|0.2107|0.7679|0.7679|1.3251|1.3251|1.3251|1.3251|1.3969|1.3969|1.4688|1.4688|1.0739|1.0739|0.6790|0.6790|0.6567|0.6567|0.5201|0.5201|0.6222|0.6222|0.6152|0.6152|0.1957|0.1957|0.2639|0.2639|0.3132|0.3132|0.2514|0.2514|0.2058|0.2058|0.1670|0.1670|0.1890|0.1890|0.1409|0.1409|0.2475|0.2475|0.1709|0.1709|0.0478|0.0478|0.0364|0.0364|0.0283|0.0283|0.0123|0.0123|0.0264|0.0264|0.0160|0.0160|0.0022|0.0022|0.0005|0.0005
2.020|0.3696|0.3696|0.3587|0.3587|0.3478|0.3478|0.3478|0.3478|1.0154|1.0154|1.6830|1.6830|0.9980|0.9980|0.3131|0.3131|0.3009|0.3009|0.1758|0.1758|0.4086|0.4086|0.4943|0.4943|0.0920|0.0920|0.1879|0.1879|0.2981|0.2981|0.2011|0.2011|0.2888|0.2888|0.2908|0.2908|0.2047|0.2047|0.1045|0.1045|0.1636|0.1636|0.1770|0.1770|0.0587|0.0587|0.0336|0.0336|0.0246|0.0246|0.0124|0.0124|0.0317|0.0317|0.0128|0.0128|0.0033|0.0033|0.0016|0.0016
2.043|0.2389|0.2389|0.2547|0.2547|0.2705|0.2705|0.2705|0.2705|0.6732|0.6732|1.0758|1.0758|0.7735|0.7735|0.4712|0.4712|0.4271|0.4271|0.2722|0.2722|0.5206|0.5206|0.5103|0.5103|0.0884|0.0884|0.1937|0.1937|0.2234|0.2234|0.1506|0.1506|0.2861|0.2861|0.2775|0.2775|0.2364|0.2364|0.0925|0.0925|0.2060|0.2060|0.1695|0.1695|0.0521|0.0521|0.0349|0.0349|0.0324|0.0324|0.0214|0.0214|0.0308|0.0308|0.0158|0.0158|0.0029|0.0029|0.0012|0.0012
2.067|0.0795|0.0795|0.3244|0.3244|0.5694|0.5694|0.5694|0.5694|0.9081|0.9081|1.2467|1.2467|0.7194|0.7194|0.1920|0.1920|0.1818|0.1818|0.2506|0.2506|0.4603|0.4603|0.5054|0.5054|0.1174|0.1174|0.1405|0.1405|0.0903|0.0903|0.2668|0.2668|0.2031|0.2031|0.2035|0.2035|0.2808|0.2808|0.1502|0.1502|0.2251|0.2251|0.1406|0.1406|0.0620|0.0620|0.0345|0.0345|0.0353|0.0353|0.0194|0.0194|0.0293|0.0293|0.0161|0.0161|0.0035|0.0035|0.0020|0.0020
2.090|0.0528|0.0528|0.1675|0.1675|0.2822|0.2822|0.2822|0.2822|0.5221|0.5221|0.7619|0.7619|0.4456|0.4456|0.1292|0.1292|0.1504|0.1504|0.1827|0.1827|0.3387|0.3387|0.3910|0.3910|0.0675|0.0675|0.1589|0.1589|0.1782|0.1782|0.3157|0.3157|0.1738|0.1738|0.1669|0.1669|0.3178|0.3178|0.1847|0.1847|0.2237|0.2237|0.1495|0.1495|0.0537|0.0537|0.0391|0.0391|0.0478|0.0478|0.0224|0.0224|0.0430|0.0430|0.0220|0.0220|0.0060|0.0060|0.0027|0.0027
2.113|1.1870|1.1870|0.7179|0.7179|0.2488|0.2488|0.2488|0.2488|0.5479|0.5479|0.8471|0.8471|1.0079|1.0079|1.1688|1.1688|0.9143|0.9143|0.6297|0.6297|0.8475|0.8475|0.7455|0.7455|0.3237|0.3237|0.6751|0.6751|1.7036|1.7036|2.1519|2.1519|1.4716|1.4716|1.8982|1.8982|0.7554|0.7554|0.5207|0.5207|0.5036|0.5036|0.6019|0.6019|0.5900|0.5900|0.3826|0.3826|0.3410|0.3410|0.4618|0.4618|0.5960|0.5960|0.6662|0.6662|0.2672|0.2672|0.0186|0.0186
